Esperando a Que Llegue,Hoy A Las Ocho,Hello Seahorse!,6,True,0.736,0.574,1,-7.91,1,0.0395,0.259,0.0001,0.0954,0.313,142.047,282120,4.0,2008-11-11
Don't Die With a Bank Account,The Only Thing Good in 2020,"Hollow Da Don, Axel Leon",3,True,0.653,0.831,6,-6.776,0,0.428,0.47,0.0,0.107,0.649,80.036,165068,4.0,2020-09-04
Santa Claus Is Coming to Town,Christmas with My Friends IV,"Nils Landgren, Eva Kruse",4,True,0.679,0.145,9,-19.574,1,0.215,0.973,0.943,0.105,0.541,86.172,147131,4.0,2014-10-31
Stolen Prayer,Alice Cooper Classicks,Alice Cooper,5,True,0.482,0.687,3,-8.342,1,0.0381,0.198,0.0,0.124,0.205,138.859,335107,4.0,1989-01-01
Hit the North - Live in Vienna 16/4/88,Seminal Live,The Fall,8,True,0.482,0.811,9,-12.361,1,0.0802,0.0708,0.0904,0.0559,0.314,115.833,191827,4.0,1989-06-26
Direction,Soul Casino,Turk Tresize,2,True,0.634,0.65,5,-7.025,1,0.0268,0.633,0.0001,0.134,0.502,116.701,290160,4.0,2013-10-15
Tu Juramento,Sabor a Cumbia,Dulce Banda Guatemala,22,True,0.73,0.464,3,-13.149,1,0.032,0.147,0.0929,0.243,0.842,103.984,219213,4.0,2012-02-08
With All My Heart,Niice n' wiild,Chuckii Booker,5,True,0.66,0.712,11,-7.919,1,0.0519,0.0431,0.0525,0.0671,0.674,99.878,293407,4.0,2007-01-01
Love Will Make You Do That,CeCe Rogers,CeCe Rogers,2,True,0.758,0.515,7,-14.146,1,0.0409,0.0242,0.0396,0.188,0.712,108.639,219333,4.0,1989-11-14
Motion Control,Motion Control,Port Juvee,5,True,0.345,0.979,9,-4.549,0,0.0585,0.0025,0.799,0.13,0.347,92.508,158668,4.0,2020-02-28
Gangster of Love,Live at Hot Licks,Bad News Blues Band,16,True,0.559,0.676,8,-7.112,1,0.042,0.004,0.0002,0.826,0.798,133.008,270467,4.0,2008-01-01
Passing,In Cadeo Ep,In Cadeo,5,True,0.787,0.266,9,-9.915,1,0.0349,0.396,0.108,0.104,0.176,98.006,284573,4.0,2008-02-08
Fall Away,Mosque Alarm Clock,The Doll Test,3,True,0.547,0.854,5,-6.444,1,0.0287,0.0055,0.574,0.0816,0.641,124.49,275613,4.0,2008-07-16
Mutual Tribes,Forgotten Gods,"Steve Roach, Suspended Memories",5,True,0.766,0.507,9,-17.308,1,0.0412,0.41,0.78,0.193,0.0631,112.515,427533,4.0,1993-03-02
Friday I'm in Love (Bestival Live 2011),Bestival Live 2011,The Cure,11,True,0.64,0.919,2,-5.736,1,0.0477,0.0373,0.0024,0.593,0.433,144.979,214028,4.0,2011-12-05
"Resentment (feat. Sturgill Simpson, Brian Wilson & Wrabel)",High Road,"Kesha, Sturgill Simpson",8,True,0.534,0.357,11,-8.198,1,0.0317,0.759,0.0,0.13,0.378,84.394,172227,4.0,2020-01-31
Where Does That Boy Hang Out,Tell It to My Heart (Expanded Edition),Taylor Dayne,9,True,0.849,0.831,11,-4.641,0,0.0358,0.295,0.0003,0.0891,0.987,128.182,261507,4.0,1988-01-19
Highway Song,Play For the Films,Butchers Blind,10,True,0.565,0.712,0,-7.736,1,0.0281,0.0319,0.0008,0.12,0.706,121.878,214707,4.0,2011-07-23
Big Noise New York,Find a Heart,Denise Donatelli,1,True,0.437,0.704,10,-8.018,1,0.055,0.635,0.005,0.138,0.667,139.607,375993,4.0,2015-08-04
"Flowers from the Flora of Danish Poetry, Op. 36 (arr. P. Palsson): No. 7. Lovsanger (Warbler)",Norholm: Tavole per Orfeo,"Ib Nørholm, Per Palsson",18,True,0.427,0.0879,0,-18.613,1,0.0474,0.98,0.0022,0.124,0.11,53.342,119147,4.0,2012-02-07
Have You Noticed the Season?,Let a Day Together Be Christmas,23rd Hour,2,True,0.393,0.597,2,-8.521,1,0.0412,0.43,0.0,0.0563,0.587,157.738,225560,3.0,2018-12-07
The Fall of Kings,Luca,Suodeth,3,True,0.329,0.903,11,-5.324,0,0.0718,0.0001,0.225,0.382,0.0586,103.798,305787,3.0,2015-04-29
Come Early Mornin' - Live at the Roxy 12/20/78,Live At The Roxy,Nicolette Larson,3,True,0.462,0.688,9,-9.571,1,0.0913,0.0912,0.0055,0.32,0.717,162.782,186547,4.0,2006-02-09
"Concerto In Modo Misolidio, P. 145: Lento",Respighi: Concerto In Modo Misolidio / Concerto A Cinque,"Ottorino Respighi, Slovak Radio Symphony Orchestra",2,True,0.15,0.0152,10,-29.785,0,0.0392,0.966,0.837,0.0753,0.0584,73.66,513693,3.0,1999-02-23
First Light,Favorite Selections,"""Dan Gibsons Solitudes""",3,True,0.253,0.0345,5,-28.112,0,0.0397,0.869,0.696,0.266,0.0357,95.069,379693,4.0,2013-01-01
Patterns,"Big Music, Little Musicians",Oakland Elementary School Arkestra,13,True,0.215,0.0076,5,-15.573,1,0.0502,0.99,0.904,0.134,0.908,72.729,50707,3.0,2018-08-31
Token Hearted,iStole,Ned Evett,10,True,0.558,0.384,7,-10.725,1,0.0345,0.742,0.0,0.123,0.386,122.478,227040,4.0,2004-01-01
O Jerusalem,Canticles Of Ecstasy / Voice Of The Blood / O Jerusalem,"Hildegard von Bingen, Sequentia",1,True,0.144,0.0641,0,-25.407,1,0.0553,0.995,0.0,0.115,0.0792,76.295,626227,1.0,2002-01-01
Country Rich,Ghetto Cowboy,"Yelawolf, DJ Paul",12,True,0.698,0.564,1,-9.074,1,0.0585,0.0097,0.0,0.123,0.694,160.033,233232,4.0,2019-11-01
Breath,Singles (Deluxe Version) [Original Motion Picture Soundtrack],Pearl Jam,2,True,0.441,0.954,9,-4.3,1,0.0431,0.01,0.0,0.0845,0.39,83.786,327093,4.0,2017-05-19
Lords Of Blood,Nocturnal Domain,Voices of Decay,5,True,0.165,0.795,8,-10.13,1,0.0726,0.0,0.327,0.346,0.106,157.353,537080,4.0,2009-01-09
Vous les femmes (pauvres diables),Le temps des 45 tours-Vol.2,Various Artists,16,True,0.603,0.737,7,-10.348,0,0.0425,0.31,0.0322,0.14,0.502,96.612,180200,4.0,2009-12-21
Dance Mom,If You're Drunk You Cannot Buy a Puppy,Christine Lavin,2,True,0.5,0.375,0,-8.189,1,0.142,0.865,0.0,0.129,0.494,74.564,273880,3.0,2014-11-25
Burn,Burn,Whitesnake,1,True,0.401,0.981,5,-4.239,0,0.0685,0.0001,0.059,0.287,0.546,95.535,416173,4.0,2015-04-23
Unused1,Collage,Lisa Coleman,11,True,0.153,0.0328,9,-31.374,0,0.0417,0.966,0.854,0.11,0.0399,65.978,95658,3.0,2019-04-23
Heaven's Gate,Rhythm And Romance,Kim Waters,9,True,0.43,0.672,4,-6.888,0,0.0408,0.503,0.778,0.223,0.485,98.171,253814,4.0,2016-06-03
"Piano Quartet No. 2 in D Minor, Op. 30: II. Andante pensieroso ed espressivo",Enescu: Piano Quartets Nos. 1 & 2,"George Enescu, The Schubert Ensemble",5,True,0.194,0.0291,4,-25.052,0,0.0383,0.98,0.0182,0.0812,0.0361,87.118,472600,4.0,2011-01-01
I've Got a Crush on You (Duet with Frank Sinatra),Sinatra Sings His Greatest Hits,Frank Sinatra,3,True,0.469,0.0378,3,-21.116,1,0.0519,0.925,0.0002,0.7,0.331,139.47,194267,4.0,1944-01-01
Cantate Le Dèpit gènèreux Livre I No.IV: -,Florilegium ('Fatale Flame') - Music from 18th Century France,"Michel Pignolet de Montéclair, Florilegium",1,True,0.323,0.14,5,-16.295,1,0.0501,0.981,0.0008,0.0732,0.0752,77.824,123827,4.0,2001-01-01
B.G. Plantain,Down Memory Lane,Mighty Sparrow,14,True,0.521,0.589,0,-12.326,1,0.0689,0.831,0.0,0.543,0.835,87.816,216267,4.0,2000-09-15
"Violin Sonata No. 1 in D Major, Op. 12, No. 1: Allegro con brio","Beethoven: Violin Sonatas Op. 12, Nos. 1-3","Ludwig van Beethoven, Takako Nishizaki",1,True,0.28,0.116,2,-19.9,1,0.0412,0.984,0.337,0.0872,0.317,75.893,514200,4.0,1993-05-11
"Sinfonia dello zodiaco, Partita No. 4, ""Winter"": II. Andante (pastorale)",Malipiero: Symphonies Nos. 9 & 10,"Gian Francesco Malipiero, Moscow Symphony Orchestra",11,True,0.115,0.0477,5,-25.155,1,0.0403,0.97,0.872,0.2,0.0348,169.711,207200,3.0,2010-12-14
Ocean Eyes,Monstercat Instinct Vol. 1,"Jay Cosmic, DESERT STAR",9,True,0.408,0.961,5,-3.193,1,0.207,0.0044,0.0,0.409,0.318,171.991,178612,4.0,2018-06-15
White Youth - Demo 22nd March 1981,Is Still Murder,The System,4,True,0.219,0.786,0,-8.987,1,0.0592,0.0001,0.0018,0.0796,0.563,169.708,188533,4.0,2006-06-01
Beast Mode (feat. Verbal Kent & DJ Eclipse),"Mandala Vol. 2, Today's Mathematics","Mello Music Group, Verbal Kent",3,True,0.477,0.851,9,-7.04,1,0.392,0.156,0.0024,0.404,0.671,84.409,182000,4.0,2014-01-28
"Violin Sonata No. 2 in A Minor, BWV 1003: I. Grave","Bach & Beyond, Pt. 3","Johann Sebastian Bach, Jennifer Koh",1,True,0.286,0.0257,0,-24.967,1,0.048,0.993,0.0544,0.0582,0.314,111.66,254431,3.0,2020-11-13
Friend,In The Meantime,Christine McVie,1,True,0.755,0.839,0,-4.253,0,0.0303,0.275,0.0001,0.338,0.92,122.925,270893,4.0,2004-09-07
"Symphony No. 3 in E Minor, Op. 53: IV. Allegro maestoso - Allegro vivace",Fibich: Symphonies (Complete),"Zdeněk Fibich, Detroit Symphony Orchestra",4,True,0.271,0.138,4,-17.72,1,0.0347,0.907,0.901,0.0972,0.0929,87.649,641520,4.0,1994-09-01
Holdin' Back Your Love,Honeysuckle Sweet,Jessi Alexander,6,True,0.648,0.732,0,-7.978,1,0.0284,0.344,0.0,0.296,0.679,109.975,252400,4.0,2005-01-01
Don't Let Me Down (feat. Daya),New Year's Eve - NYE 2018/2019,"The Chainsmokers, Daya",23,True,0.532,0.869,11,-5.094,1,0.172,0.157,0.0051,0.136,0.422,159.803,208373,4.0,2018-12-07
Everest,Solitude,Fernando James,3,True,0.544,0.504,5,-11.168,1,0.0266,0.4,0.923,0.297,0.373,142.229,182267,4.0,2002-01-01
Do the Boogaloo (feat. Tom Caruana),The Giddy Limit,"Professor Elemental, Tom Caruana",10,True,0.932,0.92,5,-4.56,0,0.164,0.0818,0.0,0.0758,0.955,110.48,132818,4.0,2014-06-16
Oh Why,Vulture,Hollows,5,True,0.211,0.844,7,-5.596,1,0.0364,0.0003,0.352,0.522,0.781,158.072,132720,4.0,2012-04-02
Tardes Campestres,A Mis Padres,German Paniagua Z.,1,True,0.569,0.501,0,-9.532,0,0.0307,0.901,0.944,0.37,0.651,154.021,268025,3.0,2016-05-30
"Toccata and Fugue in D Minor, BWV 565","Bach, J.S: Complete Toccatas and Fugues (The)","Johann Sebastian Bach, David Schrader",1,True,0.092,0.175,2,-16.545,0,0.032,0.773,0.756,0.0767,0.111,85.901,499493,4.0,2000-01-01
You Ain't Seen Nothing Yet,Taking The Long Way Home,Tuck & Patti,7,True,0.824,0.099,0,-16.261,1,0.0625,0.816,0.0,0.101,0.417,109.927,394907,4.0,2000-01-01
Gegen die Zeit,Chaostheorie,Revolverheld,1,True,0.402,0.981,2,-3.47,1,0.188,0.009,0.0,0.31,0.537,189.706,174880,4.0,2007-05-25
for the very first time,Traces Of,Mu-Seum,2,True,0.621,0.846,2,-5.129,1,0.066,0.0004,0.0002,0.043,0.853,129.993,242400,4.0,2012-09-11
Threshold Redux,Versa Vice,Bethurum,3,True,0.58,0.72,10,-10.783,0,0.0391,0.0262,0.878,0.108,0.362,106.998,324187,4.0,2005-12-16
This Side,Hi-Fi Stereo 2,Sey,9,True,0.719,0.778,9,-7.14,0,0.185,0.395,0.0,0.299,0.481,100.016,260014,4.0,2020-02-20
Groove Until You Move,In Honor Of Duke,Marcus Roberts Trio,5,True,0.544,0.343,1,-16.189,0,0.0585,0.719,0.902,0.0967,0.558,138.15,410707,4.0,1999-09-23
"Happy People - 7"" Edit Special Edition",Happy Together (Expanded Edition),Odyssey,11,True,0.745,0.563,0,-10.393,1,0.104,0.307,0.0055,0.0791,0.94,112.655,270240,4.0,1982-05-01
Kiss Of Death,Midnight Blue,Tinsley Ellis,10,True,0.725,0.315,4,-8.48,0,0.0369,0.72,0.0026,0.0869,0.298,126.39,425787,3.0,2014-01-14
Walking Through Walls,Out Of The Frame,Philip Aaberg,1,True,0.498,0.241,1,-18.362,0,0.0453,0.945,0.918,0.0587,0.081,102.032,283600,4.0,1988-03-01
Barnum and Bailey's Favorite,Forward March!,US Army Band,16,True,0.456,0.455,1,-12.013,1,0.0401,0.881,0.0389,0.221,0.532,144.825,146800,4.0,2005-05-03
Extinction,The Last of Us - Vol. 2 (Video Game Soundtrack),Andrew Buresh,23,True,0.633,0.177,7,-24.01,1,0.0379,0.629,0.682,0.0894,0.0919,120.027,115867,4.0,2014-02-07
Uncle John,Time To Discover,"""Robert Bradleys Blackwater Surprise""",11,True,0.678,0.859,7,-6.227,1,0.0365,0.231,0.0,0.373,0.823,119.988,175440,4.0,1990-01-01
Eléquana,King of Kings: The Very Best of Tito Puente,Tito Puente,14,True,0.591,0.871,8,-6.264,1,0.139,0.787,0.0,0.263,0.704,119.999,174840,4.0,2002-08-20
"Sorry, I Can't Talk Right Now",Be Free,Yuki,4,True,0.872,0.53,5,-8.624,0,0.11,0.27,0.0,0.435,0.597,113.024,157906,4.0,2020-05-08
Threshold Consciousness,Kanashibari,Satori,7,True,0.296,0.688,7,-13.658,0,0.0898,0.201,0.951,0.32,0.0386,120.13,424827,4.0,2012-03-05
"Cantata BWV 62: Streite, siege, starker Held!",Cantatas - 24 Highlights,"Johann Sebastian Bach, Amsterdam Baroque Choir",8,True,0.605,0.111,1,-23.381,1,0.0457,0.951,0.0,0.152,0.882,99.869,115080,4.0,2009-05-04
Sarah's Song,The Dreaming Street,The Dreaming Street,5,True,0.278,0.749,8,-4.332,1,0.0474,0.0659,0.0,0.0888,0.574,169.287,159973,4.0,2016-10-31
Moth of July,Strike a Match,Autodrone,8,True,0.0693,0.304,10,-7.105,0,0.0432,0.0037,0.847,0.186,0.0656,79.76,395147,3.0,2008-11-18
Perugia,Ages,Lorraine Feather,5,True,0.312,0.0787,7,-14.9,0,0.0336,0.985,0.0001,0.108,0.118,88.763,230160,3.0,2010-02-09
Four Beat Cha Cha,The Essential Tito Puente,Tito Puente,3,True,0.497,0.829,7,-6.704,1,0.0437,0.843,0.491,0.102,0.932,136.74,146747,4.0,2005-06-28
Spike Driver Blues - Live,Almost Acoustic,"Jerry Garcia Acoustic Band, Jerry Garcia",4,True,0.427,0.309,0,-16.694,1,0.0332,0.758,0.618,0.475,0.683,149.063,403133,4.0,2010-11-16
Holy Fire,Heaven Hear Us,Jon Shirley,11,True,0.483,0.486,4,-7.743,1,0.0319,0.236,0.0,0.092,0.0929,154.075,404400,4.0,2006-10-17
Microscope - Audiotree Live Version,Emily Blue on Audiotree Live,Emily Blue,1,True,0.611,0.647,6,-9.915,0,0.0387,0.0041,0.0109,0.661,0.142,100.07,220837,4.0,2019-01-10
Solstice Formation,Ephemeral,Brooks DeForest,4,True,0.441,0.857,8,-7.65,1,0.0306,0.003,0.0018,0.295,0.528,143.981,226200,4.0,2005-07-11
Golden Saturday,Ready Set Go,The Level Heads,1,True,0.46,0.566,9,-9.868,1,0.0573,0.0421,0.0,0.111,0.89,177.478,265907,4.0,2004-01-01
"Johann Sebastian Bach: The Goldberg Variations, BWV 988: Variation 12 - Canon in Fourth","J.S. Bach: The Goldberg Variations, etc.",H-K Juhn,13,True,0.36,0.205,7,-25.839,1,0.0314,0.993,0.879,0.144,0.923,95.049,128253,3.0,2006-08-02
Going Home,Moments,Marianne Pasts,2,True,0.679,0.478,9,-5.713,0,0.0285,0.758,0.0,0.26,0.27,104.978,300747,4.0,2006-01-03
Ne Fark Eder,Kararsız Adımlar,Fatih Yıldız,3,True,0.344,0.397,3,-12.393,0,0.0334,0.147,0.746,0.093,0.491,160.333,220947,5.0,2020-04-03
Blurred In The Distance,Fleurs (A Collection),Stefano Guzzetti,2,True,0.249,0.231,3,-12.249,1,0.0319,0.975,0.924,0.11,0.0961,79.844,137098,3.0,2019-12-13
Mia's Song,"Faerie Archives, Vol. 1",High Priestess,12,True,0.384,0.235,9,-15.361,0,0.0409,0.892,0.402,0.925,0.189,97.133,248333,4.0,2009-02-17
Oasis de Amor|cumbia,Cumbia Fiesta,Cumbia Latin Band,25,True,0.66,0.546,4,-9.722,0,0.066,0.582,0.0,0.234,0.75,176.048,182013,4.0,2008-09-01
Remember The Sixties,Laidback,"Zachary Breaux, Rex Rideout",7,True,0.585,0.493,2,-13.522,1,0.0449,0.28,0.845,0.233,0.606,185.89,260293,4.0,1994-01-01
Maître Yaya,Il était une fois...,Black M,14,True,0.489,0.604,5,-7.239,1,0.187,0.389,0.0,0.326,0.785,98.055,242307,4.0,2019-09-13
Drink a While,Between the Devil and the Angel,Bryan James,3,True,0.55,0.489,3,-6.664,1,0.0296,0.423,0.0001,0.114,0.378,138.173,209285,4.0,2017-12-25
J't'emmène au vent,Star Académie 2009,Olivier Beaulieu,14,True,0.66,0.824,1,-5.04,0,0.0521,0.0241,0.0002,0.119,0.722,137.992,186320,4.0,2009-03-31
Hare Krishna,Gathering in the Light,"Baird Hersey & Prana, Krishna Das",2,True,0.485,0.288,0,-13.636,1,0.0343,0.899,0.206,0.117,0.0754,120.043,399773,4.0,2007-09-21
Subsidies for Our Favorite Killer,h - hov - hover,A Problem of Alarming Dimensions,6,True,0.277,0.724,2,-6.84,1,0.0404,0.0136,0.93,0.241,0.0623,109.511,445733,4.0,2003-01-01
What Do You See?,"Chronicles (Greatest Hits, Vol. 1)","The Cross Movement, The Ambassador ",6,True,0.561,0.702,3,-6.358,0,0.475,0.316,0.0,0.135,0.591,93.018,332147,4.0,2006-08-22
Suzie Q,Shoulder To Shoulder,Cephas & Wiggins,4,True,0.638,0.601,7,-5.692,1,0.0372,0.636,0.0004,0.264,0.899,93.67,192827,4.0,2006-06-27
Breakfast At Tiffany's,The Pink Panther And Other Hits,Henry Mancini,16,True,0.369,0.0767,5,-27.426,1,0.0384,0.969,0.546,0.0961,0.139,116.817,171227,4.0,1992-01-26
Sugar,System Of A Down,System Of A Down,3,True,0.451,0.889,1,-2.693,1,0.261,0.0017,0.0022,0.258,0.586,131.073,153800,4.0,1998-01-01
Traicionero,Historias,La Beriso,5,True,0.675,0.771,8,-5.062,1,0.0282,0.127,0.0,0.0935,0.619,132.038,299960,4.0,2014-10-07
Numeri (feat. Frankie HI-NRG MC & Nathalie),Numeri,"Raf, Frankie HI-NRG MC",1,True,0.567,0.606,7,-5.589,1,0.0427,0.282,0.0,0.0964,0.209,78.045,226227,4.0,2011-05-10
Good Ol'Boy,Someone,Dylan Sires and Neighbors,1,True,0.589,0.605,0,-6.877,0,0.033,0.0099,0.0,0.0972,0.835,114.081,173586,4.0,2013-01-01
Cloud Poof,Beth Custer Doña Luz 30 Besos,Beth Custer Doña Luz 30 Besos,9,True,0.333,0.331,7,-21.529,1,0.037,0.708,0.924,0.11,0.189,105.025,68693,4.0,2000-01-01
Been Doin This,Tanks for the Memories,Ryu,3,True,0.544,0.82,10,-9.062,1,0.331,0.184,0.0,0.0902,0.696,98.016,237662,4.0,2016-09-09
All That Lasts,Anybody Out There,Rufio,8,True,0.468,0.944,10,-4.163,0,0.113,0.0,0.0,0.135,0.619,97.48,188367,4.0,2010-07-27
If Loving You Was Easy,Infinite Things,Paloma Faith,9,True,0.314,0.387,9,-5.345,0,0.0316,0.689,0.0,0.11,0.245,79.818,224867,4.0,2020-11-13
"24 Preludes and Fugues, Op. 87: Fugue No. 3 in G Major","Shostakovich: 24 Preludes and Fugues, Op. 87","Dmitri Shostakovich, David Jalbert",6,True,0.505,0.207,7,-24.545,1,0.0375,0.989,0.941,0.137,0.787,114.43,115533,4.0,2008-01-01
"Serenade for Strings, Op. 20: Larghetto","Metamorphosis/Barber, Elgar, Strauss","Edward Elgar, The Smithsonian Chamber Players",3,True,0.0805,0.0313,0,-25.852,1,0.0498,0.952,0.873,0.0654,0.0355,81.303,359398,3.0,1995-04-10
Holofotes,"The Moon, the Stars and You",Nils Landgren,11,True,0.498,0.724,2,-13.044,1,0.0483,0.805,0.0691,0.118,0.611,131.082,327813,4.0,2011-08-26
A Glass Unkissed,What'S Following Me?,Eleanor McEvoy,1,True,0.489,0.85,7,-6.979,1,0.0388,0.146,0.0,0.351,0.765,138.635,303933,4.0,1996-07-04
Anemic Slaughterhouse,Zombified Slaughtermachine,Zombified,10,True,0.338,0.987,6,-4.468,1,0.163,0.0,0.836,0.0363,0.133,176.045,235729,4.0,2010-01-01
Stop Playin,Yellow Tape,Key Glock,15,True,0.842,0.64,1,-5.754,1,0.376,0.001,0.0,0.0822,0.243,145.054,175733,4.0,2020-01-31
Jamaican Winds,Samba Nights,The Peter Pupping Quartet,7,True,0.492,0.313,9,-14.296,0,0.0448,0.815,0.544,0.0892,0.426,92.634,223840,4.0,1999-06-02
I,Interlude,Maeskyyrn,3,True,0.152,0.0274,5,-39.776,0,0.0384,0.987,0.94,0.27,0.137,135.595,165920,4.0,2019-10-17
Flowers For Sale,Obsolete?,Pixelh8,3,True,0.149,0.264,1,-18.359,1,0.0622,0.0062,0.695,0.333,0.0144,85.268,72000,1.0,2009-05-05
Entre Luces,Fábula,Lost in Stars,3,True,0.727,0.551,2,-10.903,1,0.0418,0.0152,0.844,0.0598,0.485,140.001,168000,4.0,2018-11-16
Sepulcher,Collections 1,Infant Island,9,True,0.223,0.441,0,-19.328,1,0.184,0.98,0.0032,0.897,0.535,73.841,317825,5.0,2020-06-05
They Say It's Wonderful,The Fellas,Melissa Manchester,3,True,0.285,0.158,0,-11.682,0,0.0332,0.917,0.0006,0.196,0.107,70.481,244339,1.0,2017-09-08
VAN P,ACCA,ALA.NI,8,True,0.386,0.536,9,-6.956,1,0.138,0.46,0.0,0.268,0.47,70.521,163824,4.0,2020-01-24
Orange Sun,The Color Album,The Ditty Bops,2,True,0.761,0.323,8,-11.061,1,0.0395,0.913,0.0103,0.106,0.612,122.508,172461,4.0,2010-06-28
Shadow Dancer,Dark By Design,Shadow System,1,True,0.539,0.951,5,-6.102,1,0.0663,0.0,0.109,0.391,0.381,144.974,207631,4.0,2012-08-24
Monster In My Pocket,Eternity - The Best Of Syntec,Syntec,9,True,0.672,0.98,10,-8.006,0,0.0507,0.154,0.0167,0.396,0.848,136.007,238107,4.0,2000-01-01
Lire entre les Lignes - Trilogy Remix,Reanimator (Deluxe Edition),"AD:key, Trilogy",11,True,0.515,0.969,11,-3.933,1,0.0551,0.0002,0.927,0.724,0.722,146.043,230959,4.0,2017-11-03
Open Up tha Trunk,Another 48 Hours,Trae Tha Truth,10,True,0.773,0.673,1,-8.101,1,0.292,0.0464,0.0051,0.102,0.161,125.06,181440,4.0,2016-06-27
Выходи гулять,Об изъяне понятно,Kasta,11,True,0.728,0.661,11,-6.593,0,0.469,0.291,0.0,0.134,0.433,150.138,195448,4.0,2019-12-04
Remember When It Rained - Live 2004,Live at the Greek,Josh Groban,12,True,0.461,0.413,1,-7.647,1,0.028,0.465,0.0039,0.973,0.18,105.88,300000,4.0,2020-05-28
"Così fan tutte, K. 588: Act II Scene 2: Recitative: Ei parte … senti … ah no! (Fiordiligi, Ferrando, Guglielmo)",Mozart: Cosi fan tutte,"Wolfgang Amadeus Mozart, Stuart Burrows",2,True,0.328,0.075,4,-24.5,1,0.066,0.972,0.0,0.787,0.0436,119.552,579667,4.0,2011-03-01
Pajarito Herido,The Very Best Of,Lydia Mendoza,14,True,0.67,0.319,10,-12.859,0,0.0363,0.988,0.727,0.128,0.664,127.326,181027,4.0,2010-04-01
I've Got a Crush on You,Last to Know,My Sister Linoleum,2,True,0.494,0.0819,10,-13.662,1,0.037,0.853,0.0,0.111,0.144,135.695,244133,4.0,2016-06-05
Tundra,Tundra (EP),Erik Wøllo,1,True,0.522,0.401,0,-16.58,1,0.0321,0.627,0.912,0.0898,0.144,150.017,427897,4.0,2014-07-22
Meditation III: Lambs,Bliss: Meditations on a Theme by John Blow - Metamorphic Variations,"Arthur Bliss, Bournemouth Symphony Orchestra",4,True,0.299,0.048,5,-35.057,0,0.0429,0.916,0.774,0.151,0.247,111.797,153573,3.0,2010-05-25
"8 Piano Pieces, Op. 76: No. 8 in C Major","Brahms: Works for Solo Piano, Vol. 6","Johannes Brahms, Barry Douglas",8,True,0.322,0.0681,0,-26.998,1,0.0344,0.982,0.916,0.103,0.0399,89.984,234600,4.0,2017-07-08
Love Won't Receive,Good Mood Fool,Luke Temple,8,True,0.529,0.865,4,-6.331,0,0.0357,0.0049,0.0007,0.339,0.646,148.873,383213,4.0,2013-10-15
It's Such A Heartache,Real Love,Dolly Parton,4,True,0.515,0.535,9,-11.168,1,0.0264,0.301,0.0,0.209,0.819,172.396,205467,4.0,1985-01-21
Make That Money - Long Version,Robi Rob'S Clubworld,"""Robi Robs Clubworld"", Ya Kid K",5,True,0.852,0.88,10,-6.148,1,0.0424,0.045,0.0,0.0779,0.964,129.945,248600,4.0,1996-10-29
Ele,Ere Gobez,Debo Band,1,True,0.5,0.84,6,-7.502,0,0.126,0.0368,0.188,0.366,0.523,100.714,278189,4.0,2016-05-20
Silly,Sucksess,Slick Idiot,5,True,0.535,0.956,1,-6.395,1,0.0756,0.0027,0.829,0.32,0.166,90.327,419053,4.0,2009-10-04
Driven to Extremes,Intermission,Andrew Gold,6,True,0.705,0.82,7,-4.622,1,0.0412,0.108,0.0,0.151,0.746,123.029,197133,4.0,2000-01-01
My Kind Of Love,The Forgotten Trail (1969-1974),Poco,6,True,0.596,0.443,3,-12.808,0,0.0307,0.105,0.0,0.0997,0.916,138.991,161933,4.0,1972-01-01
Make Those Move,I Am Legion,I Am Legion,3,True,0.734,0.95,0,-4.437,1,0.158,0.0008,0.0085,0.394,0.651,108.018,190714,4.0,2013-11-22
clack clack,colin muir,Colin Muir,13,True,0.855,0.325,5,-10.994,0,0.0512,0.0194,0.01,0.11,0.0615,105.996,130147,4.0,2005-01-01
Heartbreak Hotel,Test Of Time,Scooter Lee,11,True,0.604,0.785,5,-5.106,1,0.027,0.0216,0.0,0.371,0.888,146.927,151987,3.0,2005-01-01
Churlish May,Been Listening,Johnny Flynn,3,True,0.504,0.64,5,-7.326,1,0.0393,0.156,0.0275,0.127,0.36,93.902,244920,4.0,2010-10-25
Girasole Acoustica,Senza Ali,Giorgia,13,True,0.424,0.56,4,-7.349,0,0.0267,0.197,0.0,0.157,0.687,148.769,237893,4.0,2001-02-21
Les plaisirs: 2e Entree,Lully: Ballet Music for the Sun King,"Jean-Baptiste Lully, Mary Enid Haines",29,True,0.523,0.0604,11,-26.231,0,0.0416,0.803,0.0539,0.117,0.374,79.283,77333,4.0,1998-05-04
Get Mad,Perfect Love Song,Lisa Prank,5,True,0.258,0.781,0,-5.36,1,0.0441,0.0106,0.934,0.0809,0.672,164.984,174013,4.0,2019-10-04
The White Recluse - Demo,Jabberjaw,Pain,4,True,0.705,0.811,1,-4.005,0,0.0418,0.165,0.0,0.162,0.912,124.55,109373,4.0,1999-05-31
Perfect Neglect In A Field Of Statues,An Accidental Memory In the Case of Death,Eluvium,3,True,0.314,0.306,10,-11.261,0,0.0343,0.964,0.908,0.143,0.0359,120.304,325787,4.0,2007-06-19
There's a Feeling - Live,"Alvin Lee & Co. (Live at the Academy of Music, New York, 1975)",Alvin Lee,7,True,0.438,0.863,10,-6.317,1,0.0563,0.327,0.298,0.964,0.924,86.635,286627,4.0,2017-10-27
